Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
Afeez Aremu,Nigeria,FC St. Pauli,20,German 2. Bundesliga,5'11,181 ,170,77,Center Back (CB),Right,3,3,1,50,53,63,67,54,64,59,40,58,70,75,59,71,64,66,60,71,73,73,61,79,66,50,44,42,61,72,69,71,14,10,13,14,8,63,61,60,60,60,61,63,63,64,63,68,69,68,69,71,69,19,57,287,58,291,67,335,68,338,57,342,71,212,12,59,386,1803
David Otto,Germany,FC St. Pauli,27,German 2. Bundesliga,6'1,185 ,181,82,Striker (ST),Right,3,3,1,50,70,64,64,50,68,47,41,40,68,73,73,61,59,64,68,71,69,69,66,33,20,72,59,68,60,29,20,18,12,14,9,11,14,70,66,67,67,67,66,67,66,59,66,49,46,49,47,42,47,20,60,298,53,264,66,330,69,343,52,312,22,67,12,60,351,1614
David Nemeth,Austria,FC St. Pauli,4,German 2. Bundesliga,6'3,191 ,196,89,Center Back (CB),Right,4,2,1,27,24,68,58,27,33,28,22,57,44,50,65,64,64,49,41,78,69,90,26,64,69,40,40,33,63,67,69,66,13,7,7,11,7,48,42,43,43,43,42,47,47,53,47,60,65,60,62,70,62,17,41,204,37,184,58,292,61,304,52,309,67,202,9,45,322,1477
Etienne Amenyido,Togo,FC St. Pauli,14,German 2. Bundesliga,5'11,180 ,165,75,Striker (ST),Right,3,3,1,57,68,60,64,54,74,44,57,47,73,83,73,78,69,72,70,83,76,73,54,57,33,67,62,46,55,43,28,39,8,9,14,12,10,70,69,69,69,69,69,70,70,63,70,58,54,58,56,52,56,18,61,303,59,295,75,375,71,356,53,320,37,110,11,53,382,1757
Connor Metcalfe,Australia,FC St. Pauli,24,German 2. Bundesliga,6'0,183 ,154,70,Center Midfielder (CM),Left,4,2,1,57,60,53,70,49,67,54,50,67,64,62,65,68,71,76,63,82,83,80,56,72,66,64,67,50,66,59,58,55,6,14,12,12,11,65,64,65,65,65,64,68,68,69,68,67,69,67,65,66,65,19,58,289,60,302,68,342,73,364,64,385,57,172,11,55,393,1843
Carlo Boukhalfa,Germany,FC St. Pauli,16,German 2. Bundesliga,6'1,186 ,174,79,Center Attacking Midfielder (CAM),Left,4,2,1,49,62,62,71,37,67,44,38,69,69,62,69,66,64,67,66,71,74,76,62,74,61,65,66,39,53,58,63,60,13,12,13,12,7,67,65,66,66,66,65,69,67,69,67,65,68,65,65,67,65,19,56,281,57,287,66,328,70,349,60,358,60,181,11,57,392,1788
Adam Dźwigała,Poland,FC St. Pauli,25,German 2. Bundesliga,6'1,185 ,176,80,Center Back (CB),Right,3,2,1,37,34,68,66,38,47,53,39,56,63,66,62,61,64,66,56,80,74,73,49,76,68,48,46,59,59,55,69,65,8,6,15,14,13,56,53,54,54,54,53,57,57,61,57,64,67,64,65,69,65,18,49,243,52,258,64,319,66,332,59,356,63,189,11,56,355,1694
Igor Matanović,Germany,FC St. Pauli,34,German 2. Bundesliga,6'4,194 ,198,90,Striker (ST),Right,3,2,1,36,72,66,66,47,65,43,39,48,70,69,72,50,54,47,66,60,60,79,54,62,32,67,50,58,58,34,24,27,13,8,8,10,14,69,62,65,65,65,62,64,63,59,63,50,50,50,48,49,48,18,57,287,53,265,58,292,64,319,55,327,28,85,11,53,354,1563
Lukas Daschner,Germany,FC St. Pauli,13,German 2. Bundesliga,6'0,182 ,168,76,Center Attacking Midfielder (CAM),Right,4,3,1,53,65,55,68,54,67,51,38,61,67,73,72,75,60,78,61,74,70,62,61,52,55,56,68,40,58,53,40,34,6,14,7,11,7,65,65,65,65,65,65,68,67,65,67,59,59,59,58,55,58,17,59,295,57,284,72,358,66,328,55,329,42,127,9,45,374,1708
Lars Ritzka,Germany,FC St. Pauli,21,German 2. Bundesliga,6'0,182 ,172,78,Left Back (LB),Left,3,2,1,66,34,52,62,49,61,57,38,54,62,76,72,64,61,68,65,54,77,66,53,49,60,52,54,38,63,61,62,59,13,12,13,11,9,58,59,58,58,58,59,60,63,61,63,66,63,66,66,62,66,19,53,263,54,272,68,341,63,315,53,316,61,182,12,58,366,1684
