Player Name,Nationality,Team,Kit Number,League,Height(inches),Height(cm),Weight(lbs),Weight(kg),Best Position,Best Foot,Weak Foot,Skill moves,International Reputation,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FreeKick Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Striker (ST),Left Wing (LW),Left Forward (LF),Center Forward (CF),Right Forward (RF),Right Wing (RW),Center Attacking Midfielder (CAM),Left Midfielder (LM),Center Midfielder (CM),Right Midfielder (RM),Left Wing Back (LWB),Center Defensive Midfielder (CDM),Right Wing Back (RWB),Left Back (LB),Center Back (CB),Right Back (RB),Goalkeeper (GK),Attacking Average,Attacking Total,Skill Average,Skill Total,Movement Average,Movement Total,Power Average,Power Total,Mentality Average,Mentality Total,Defending Average,Defending Total,Goalkeeping Average,Goalkeeping Total,Base stats,Total Stats
José Manuel Reina Páez,Spain,Villarreal CF,1,Spain Primera Division,6'2,188 ,203,92,Goalkeeper (GK),Right,3,1,3,11,14,13,37,11,10,11,11,39,23,43,49,50,72,60,59,71,34,70,15,32,22,13,65,24,64,20,22,24,75,77,79,79,76,33,29,31,31,31,29,37,34,38,34,33,37,33,33,35,33,77,17,86,19,94,55,274,50,249,37,220,22,66,77,386,431,1311
Alberto Moreno Pérez,Spain,Villarreal CF,18,Spain Primera Division,5'7,171 ,143,65,Left Back (LB),Left,2,3,2,78,65,61,77,45,76,67,55,68,78,78,84,80,75,83,80,86,75,59,74,81,70,75,66,54,68,66,75,76,10,14,9,10,11,74,75,74,74,74,75,76,77,75,77,77,75,77,77,73,77,20,65,326,69,344,80,400,75,374,69,414,72,217,11,54,438,2076
Johan Mojica,Colombia,Villarreal CF,12,Spain Primera Division,6'1,185 ,161,73,Left Back (LB),Left,2,3,1,77,62,56,77,43,72,74,64,70,75,86,90,71,69,58,80,75,66,70,61,73,74,69,65,60,70,70,77,75,13,8,14,9,15,72,73,72,72,72,73,74,76,73,76,77,75,77,77,74,77,20,63,315,71,355,75,374,70,352,69,411,74,222,12,59,440,2018
Aïssa Mandi,Algeria,Villarreal CF,23,Spain Primera Division,6'0,184 ,172,78,Center Back (CB),Right,3,2,1,69,41,81,76,49,64,67,49,75,76,65,60,70,77,64,52,80,61,77,49,76,77,65,71,35,76,78,81,80,15,16,9,10,14,65,66,65,65,65,66,70,70,73,70,75,78,75,76,78,76,22,63,316,66,331,67,336,64,319,67,400,80,239,13,64,401,1921
Alejandro Baena Rodríguez,Spain,Villarreal CF,16,Spain Primera Division,5'9,174 ,152,69,Center Attacking Midfielder (CAM),Right,4,3,1,69,75,58,76,68,75,68,65,71,75,77,76,78,71,68,75,40,68,58,73,70,59,76,75,63,68,59,61,58,6,11,8,12,11,74,75,75,75,75,75,77,76,74,76,69,69,69,68,64,68,19,69,346,71,354,74,370,63,314,69,411,59,178,10,48,418,1953
Alejandro Baena Rodríguez,Spain,Villarreal CF,16,Spain Primera Division,5'9,174 ,152,69,Center Attacking Midfielder (CAM),Right,4,3,1,69,75,58,76,68,75,68,65,71,75,77,76,78,71,68,75,40,68,58,73,70,59,76,75,63,68,59,61,58,6,11,8,12,11,74,75,75,75,75,75,77,76,74,76,69,69,69,68,64,68,19,69,346,71,354,74,370,63,314,69,411,59,178,10,48,418,1953
Francisco Femenía Far,Spain,Villarreal CF,2,Spain Primera Division,5'9,174 ,135,61,Right Back (RB),Right,3,3,1,76,53,58,73,54,72,67,55,63,75,76,72,76,70,82,56,69,76,62,64,70,70,67,69,60,68,71,72,71,16,15,7,15,11,66,70,68,68,68,70,72,73,72,73,74,73,74,74,71,74,22,63,314,66,332,75,376,65,327,67,404,71,214,13,64,412,1949
Jorge Cuenca Barreno,Spain,Villarreal CF,5,Spain Primera Division,6'3,190 ,165,75,Center Back (CB),Left,3,2,1,45,27,76,71,31,34,29,26,67,68,58,61,62,74,67,59,75,62,65,41,73,74,21,58,44,61,71,76,74,10,12,5,14,12,52,50,50,50,50,50,56,55,63,55,67,72,67,70,75,70,20,50,250,45,224,64,322,60,302,55,331,74,221,11,53,347,1642
Manuel Morlanes Ariño,Spain,Villarreal CF,20,Spain Primera Division,5'10,178 ,165,75,Center Midfielder (CM),Right,3,3,1,67,64,55,78,60,72,68,70,76,74,72,65,72,73,73,66,64,72,65,65,66,70,60,75,68,73,72,69,68,5,9,14,11,14,68,70,69,69,69,70,74,73,75,73,73,74,73,72,70,72,19,65,324,72,360,71,355,66,332,69,412,70,209,11,53,415,1972
Nicolas Jackson,Senegal,Villarreal CF,15,Spain Primera Division,6'1,186 ,172,78,Striker (ST),Right,3,3,1,45,76,70,66,65,74,45,47,54,71,76,76,74,65,67,72,73,73,72,69,51,30,69,58,59,58,38,38,39,12,7,12,7,7,73,68,70,70,70,68,70,69,64,69,56,55,56,55,52,55,17,64,322,58,291,72,358,72,359,54,325,38,115,9,45,384,1784
Iker Álvarez de Eulate,Andorra,Villarreal CF,31,Spain Primera Division,6'3,190 ,172,78,Goalkeeper (GK),Right,3,1,1,20,7,10,28,10,8,12,12,26,16,38,29,43,59,40,48,65,35,57,20,18,18,6,57,13,55,6,14,10,61,62,64,62,61,25,23,24,24,24,23,29,27,30,27,25,27,25,24,24,24,63,15,75,15,74,42,209,45,225,28,167,10,30,62,310,344,1035
Victor Osimhen,Nigeria,Napoli,9,Italian Serie A,6'1,185 ,172,78,Striker (ST),Right,4,3,2,62,88,80,72,76,78,63,48,53,80,86,93,78,84,68,79,90,81,85,72,69,34,85,69,75,79,36,43,19,14,14,10,9,6,85,79,81,81,81,79,79,79,72,79,62,60,62,60,58,60,21,76,378,64,322,82,409,81,407,69,411,33,98,11,53,436,1999
Piotr Zieliński,Poland,Napoli,20,Italian Serie A,5'11,180 ,165,75,Center Attacking Midfielder (CAM),Right,5,4,3,73,75,52,85,75,87,80,65,81,87,83,79,85,81,79,79,52,79,57,83,56,75,80,84,58,75,69,72,71,12,9,12,11,6,80,82,82,82,82,82,83,83,83,83,81,79,81,79,71,79,20,72,360,80,400,81,407,70,350,71,428,71,212,10,50,457,2132
Giovanni Di Lorenzo,Italy,Napoli,22,Italian Serie A,6'0,183 ,183,83,Right Back (RB),Right,3,3,2,78,64,71,77,60,76,69,69,71,77,85,85,78,80,78,72,83,90,76,69,75,79,70,66,59,77,80,80,75,8,10,8,10,7,75,75,74,74,74,75,76,78,77,78,82,80,82,82,80,82,19,70,350,72,362,81,406,78,390,71,426,78,235,9,43,459,2135
André-Franck Zambo Anguissa,Cameroon,Napoli,99,Italian Serie A,6'0,184 ,172,78,Center Defensive Midfielder (CDM),Right,3,3,1,59,66,70,80,54,82,59,45,74,82,77,78,76,81,77,74,76,84,85,69,83,82,79,75,60,82,78,86,72,11,11,9,8,11,77,76,77,77,77,76,80,79,81,79,80,82,80,80,82,80,20,66,329,68,342,78,389,78,388,77,461,79,236,10,50,462,2113
Hirving Lozano,Mexico,Napoli,11,Italian Serie A,5'9,175 ,154,70,Right Wing (RW),Right,3,4,3,73,77,62,74,74,83,72,65,65,80,92,93,89,81,82,76,67,76,54,75,64,45,82,74,73,75,42,35,29,11,10,14,14,10,80,81,80,80,80,81,81,81,75,81,67,62,67,63,54,63,22,72,360,73,365,87,437,70,348,69,413,35,106,12,59,426,2013
Stanislav Lobotka,Slovakia,Napoli,68,Italian Serie A,5'7,170 ,141,64,Center Midfielder (CM),Right,4,3,2,70,68,45,85,43,79,75,55,79,84,76,67,77,80,86,70,79,84,63,75,69,75,70,83,56,77,76,79,72,10,7,16,13,14,72,77,76,76,76,77,81,80,82,80,79,81,79,77,74,77,21,62,311,74,372,77,386,74,371,72,430,76,227,12,60,442,2080
Matteo Politano,Italy,Napoli,21,Italian Serie A,5'7,171 ,148,67,Right Wing (RW),Left,4,4,2,80,76,40,79,75,83,79,77,76,84,84,82,89,81,88,78,50,77,41,82,63,38,76,77,70,79,63,29,29,11,12,6,8,11,75,81,79,79,79,81,81,81,77,81,66,63,66,62,51,62,20,70,350,80,399,85,424,66,328,67,403,40,121,10,48,419,1994
Amir Rrahmani,Kosovo,Napoli,13,Italian Serie A,6'4,192 ,183,83,Center Back (CB),Right,4,2,1,49,43,76,69,39,59,49,41,63,67,52,69,49,77,47,60,73,69,85,66,81,77,49,48,34,67,83,85,81,12,8,13,8,7,63,58,60,60,60,58,62,62,67,62,73,76,73,75,80,75,18,55,276,56,279,59,294,71,353,59,356,83,249,10,48,393,1788
Khvicha Kvaratskhelia,Georgia,Napoli,77,Italian Serie A,6'0,183 ,154,70,Center Attacking Midfielder (CAM),Right,5,4,1,69,68,62,74,55,83,78,59,70,82,83,81,84,69,71,70,59,67,68,69,61,37,71,72,63,76,41,39,34,9,15,8,14,8,74,76,75,75,75,76,78,77,72,77,62,60,62,59,54,59,20,66,328,74,372,78,388,67,333,63,380,38,114,11,54,409,1949
Giacomo Raspadori,Italy,Napoli,81,Italian Serie A,5'8,172 ,152,69,Center Attacking Midfielder (CAM),Right,5,4,2,54,80,69,78,76,80,69,60,58,83,85,77,77,78,86,77,60,65,54,75,59,18,81,76,76,77,24,23,21,13,14,7,7,9,79,77,79,79,79,77,80,78,72,78,55,53,55,52,45,52,20,71,357,70,350,81,403,66,331,65,387,23,68,10,50,393,1869
Min Jae Kim,South Korea,Napoli,3,Italian Serie A,6'3,190 ,179,81,Center Back (CB),Right,3,2,1,35,23,75,72,24,57,36,23,67,66,75,84,64,76,65,50,80,77,88,37,82,78,48,57,30,67,79,82,77,13,7,11,14,11,58,57,58,58,58,57,62,63,67,63,73,77,73,75,81,75,20,46,229,50,249,73,364,66,332,60,362,79,238,11,56,395,1770
Alex Meret,Italy,Napoli,1,Italian Serie A,6'3,190 ,183,83,Goalkeeper (GK),Left,3,1,2,15,17,19,29,20,16,20,21,22,22,41,48,37,74,48,53,68,29,65,17,22,22,20,21,21,67,10,21,12,79,73,70,77,81,34,27,29,29,29,27,29,30,29,30,29,29,29,29,30,29,79,20,100,20,101,50,248,46,232,29,173,14,43,76,380,424,1215
Tanguy Ndombele,France,Napoli,91,Italian Serie A,5'11,181 ,168,76,Center Attacking Midfielder (CAM),Right,3,4,1,73,68,56,84,62,88,74,59,79,86,68,64,81,77,86,79,58,52,75,74,73,69,70,84,58,86,67,72,69,8,10,13,8,7,75,78,78,78,78,78,82,79,81,79,74,77,74,72,72,72,18,69,343,77,386,75,376,68,338,73,440,69,208,9,46,438,2051
Mário Rui Silva Duarte,Portugal,Napoli,6,Italian Serie A,5'7,170 ,148,67,Left Back (LB),Left,3,3,2,76,36,60,75,53,76,74,72,75,77,84,77,88,76,87,69,90,83,50,73,73,76,59,67,60,71,74,75,73,13,5,9,8,14,65,71,68,68,68,71,73,75,75,75,78,76,78,78,73,78,19,60,300,75,374,82,412,73,365,68,406,74,222,10,49,422,2091
Eljif Elmas,North Macedonia,Napoli,7,Italian Serie A,6'0,184 ,163,74,Center Attacking Midfielder (CAM),Right,4,4,2,67,70,58,81,56,86,64,54,77,85,77,75,84,73,69,79,47,76,64,74,77,69,72,74,58,74,62,72,64,8,5,14,6,15,75,77,77,77,77,77,80,79,79,79,75,76,75,73,70,73,18,66,332,73,366,76,378,68,340,71,424,66,198,10,48,439,2012
Giovanni Simeone,Argentina,Napoli,18,Italian Serie A,5'11,181 ,179,81,Striker (ST),Right,4,3,2,55,81,77,71,77,74,71,66,61,78,78,76,75,77,73,83,88,74,74,74,78,24,79,60,75,75,44,38,36,12,15,9,14,11,79,74,76,76,76,74,75,74,69,74,59,59,59,57,57,57,22,72,361,70,350,76,379,79,393,65,391,39,118,12,61,412,1978
Mathías Olivera,Uruguay,Napoli,17,Italian Serie A,6'0,184 ,172,78,Left Back (LB),Left,3,3,1,74,49,71,70,38,72,67,41,60,76,71,76,66,78,41,56,74,76,74,48,79,75,63,60,42,70,72,76,75,14,14,12,13,15,67,68,67,67,67,68,69,72,70,72,76,75,76,77,76,77,23,60,302,63,316,66,332,66,328,65,389,74,223,14,68,411,1888
Salvatore Sirigu,Italy,Napoli,30,Italian Serie A,6'4,192 ,187,85,Goalkeeper (GK),Right,2,1,3,13,10,11,23,12,15,11,11,28,18,46,46,52,74,55,55,68,34,66,14,34,20,10,55,19,62,14,11,13,75,73,73,79,75,31,27,28,28,28,27,32,31,32,31,29,31,29,28,29,28,77,14,69,17,83,55,273,47,237,33,200,13,38,75,375,421,1213
Diego Demme,Germany,Napoli,4,Italian Serie A,5'8,172 ,157,71,Center Defensive Midfielder (CDM),Right,4,3,2,70,39,57,78,48,72,65,62,76,78,60,52,75,73,87,62,79,84,63,41,77,77,65,74,58,73,76,74,72,14,10,14,12,9,62,66,66,66,66,66,71,72,75,72,75,77,75,74,74,74,20,58,292,71,353,69,347,66,329,71,424,74,222,12,59,397,1953
Juan Guilherme Nunes Jesus,Brazil,Napoli,5,Italian Serie A,6'1,185 ,183,83,Center Back (CB),Left,3,2,2,60,20,76,56,17,58,44,36,56,56,67,71,65,75,58,62,84,63,74,35,81,78,35,34,37,73,78,79,77,12,11,7,8,14,54,52,51,51,51,52,52,57,57,57,70,70,70,73,76,73,20,46,229,50,250,67,336,64,318,56,338,78,234,10,52,364,1684
Leo Østigård,Norway,Napoli,55,Italian Serie A,6'1,185 ,179,81,Center Back (CB),Right,3,2,1,48,33,74,62,33,58,46,24,55,61,67,69,67,71,61,52,91,69,84,32,86,69,35,34,42,58,68,73,70,13,10,13,8,6,56,53,52,52,52,53,54,57,58,57,67,68,67,69,75,69,18,50,250,49,244,67,335,66,328,54,324,70,211,10,50,368,1684
Alessio Zerbin,Italy,Napoli,23,Italian Serie A,6'0,182 ,176,80,Center Attacking Midfielder (CAM),Right,3,3,1,67,69,48,72,61,75,72,53,59,78,73,78,73,64,60,65,59,72,70,70,45,32,69,66,58,68,33,38,31,5,6,8,10,13,70,72,71,71,71,72,73,73,68,73,59,56,59,55,49,55,17,63,317,67,337,70,348,67,336,56,338,34,102,8,42,385,1752
Gianluca Gaetano,Italy,Napoli,70,Italian Serie A,5'9,175 ,154,70,Center Attacking Midfielder (CAM),Right,3,3,1,65,71,52,74,64,70,63,48,65,74,62,64,64,68,79,75,51,74,52,70,56,48,74,72,65,66,45,54,49,12,12,14,10,11,70,70,71,71,71,70,73,72,71,72,64,63,64,61,56,61,20,65,326,64,320,67,337,64,322,64,381,49,148,12,59,381,1827
Alessandro Zanoli,Italy,Napoli,59,Italian Serie A,6'2,188 ,168,76,Right Back (RB),Right,3,2,1,62,34,60,67,37,64,60,37,53,68,70,68,67,65,53,36,66,61,72,33,60,69,56,48,47,60,67,72,66,14,7,13,10,11,56,60,57,57,57,60,61,63,62,63,68,67,68,69,69,69,19,52,260,56,282,65,323,54,268,57,340,68,205,11,55,363,1673
Karim Zedadka,France,Napoli,31,Italian Serie A,6'0,182 ,148,67,Right Midfielder (RM),Right,2,2,1,58,50,51,60,45,64,49,52,56,62,69,78,73,53,77,60,66,59,45,55,57,59,56,62,49,49,54,62,57,5,14,9,10,12,59,61,60,60,60,61,62,63,61,63,62,60,62,62,59,62,17,53,264,57,283,70,350,57,285,55,332,58,173,10,50,358,1688
Paulo Dybala,Argentina,Roma,21,Italian Serie A,5'10,177 ,165,75,Center Attacking Midfielder (CAM),Left,3,4,3,82,83,58,86,88,90,89,88,79,93,84,76,88,79,90,84,74,68,60,89,43,42,82,91,84,79,32,41,39,5,4,4,5,8,84,86,85,85,85,86,86,86,84,86,68,66,68,64,54,64,17,79,397,88,439,83,417,75,375,70,421,37,112,5,26,439,2108
Lorenzo Pellegrini,Italy,Roma,7,Italian Serie A,6'1,186 ,170,77,Center Attacking Midfielder (CAM),Right,4,3,2,74,77,74,88,74,82,74,79,85,87,79,79,80,85,82,79,70,90,74,76,74,72,80,87,82,84,73,76,73,12,7,10,13,11,82,82,82,82,82,82,86,85,86,85,81,82,81,80,78,80,21,77,387,81,407,81,405,78,389,80,479,74,222,11,53,475,2258
Tammy Abraham,England,Roma,9,Italian Serie A,6'5,195 ,190,86,Striker (ST),Right,3,3,2,53,85,86,77,80,80,55,55,53,82,80,85,61,84,53,80,73,79,85,71,68,25,83,73,79,82,40,29,20,12,7,8,13,13,84,78,81,81,81,78,80,78,72,78,59,58,59,57,55,57,21,76,381,65,325,73,363,78,388,68,410,30,89,11,53,424,1926
Chris Smalling,England,Roma,6,Italian Serie A,6'4,194 ,179,81,Center Back (CB),Right,3,2,3,52,54,84,65,49,59,49,22,64,61,52,71,54,79,43,42,80,69,85,35,81,79,46,56,52,80,84,85,80,10,15,16,15,15,63,58,58,58,58,58,62,63,66,63,73,77,73,76,81,76,24,61,304,51,255,60,299,62,311,66,394,83,249,14,71,390,1826
Leonardo Spinazzola,Italy,Roma,37,Italian Serie A,6'1,186 ,165,75,Left Wing Back (LWB),Right,4,4,3,83,60,69,78,59,82,66,45,64,80,93,90,80,82,69,68,69,75,66,68,71,80,77,72,59,69,82,78,75,11,13,12,15,14,76,79,77,77,77,79,80,82,78,82,82,79,82,82,79,82,24,70,349,67,337,83,414,69,346,71,428,78,235,13,65,455,2102
Nicolò Zaniolo,Italy,Roma,22,Italian Serie A,6'3,190 ,165,75,Center Attacking Midfielder (CAM),Left,3,4,2,64,77,64,79,60,82,65,60,68,85,89,86,79,77,76,79,65,75,86,72,89,60,86,76,60,74,64,63,58,8,11,11,13,5,81,80,81,81,81,80,82,81,78,81,73,74,73,72,71,72,19,69,344,72,360,81,407,75,377,74,445,62,185,10,48,461,2090
Gianluca Mancini,Italy,Roma,23,Italian Serie A,6'3,190 ,170,77,Center Back (CB),Right,3,2,2,34,48,83,67,40,51,38,34,42,74,59,73,34,80,57,51,89,87,83,34,94,82,32,51,47,72,78,82,78,13,12,8,6,8,61,55,57,57,57,55,58,60,63,60,73,76,73,76,83,76,19,54,272,48,239,61,303,69,344,63,378,79,238,9,47,389,1749
Rui Pedro dos Santos Patrício,Portugal,Roma,1,Italian Serie A,6'3,190 ,185,84,Goalkeeper (GK),Left,2,1,3,12,12,11,34,16,20,10,16,32,25,53,57,61,76,54,58,79,45,77,11,37,23,13,64,32,66,14,13,11,82,80,77,80,83,35,32,34,34,34,32,39,37,38,37,33,36,33,32,33,32,82,17,85,21,103,60,301,54,270,39,235,13,38,80,402,457,1362
Roger Ibañez Da Silva,Brazil,Roma,3,Italian Serie A,6'1,185 ,161,73,Center Back (CB),Right,2,2,2,34,27,75,63,29,40,32,35,40,73,85,80,69,84,62,45,69,83,77,25,80,84,32,34,46,69,80,80,84,12,7,10,6,12,56,53,53,53,53,53,54,57,59,57,74,74,74,78,81,78,20,46,228,44,220,76,380,60,299,58,345,81,244,9,47,377,1703
Bryan Cristante,Italy,Roma,4,Italian Serie A,6'1,186 ,176,80,Center Midfielder (CM),Right,4,3,2,70,68,76,81,70,76,68,62,85,80,55,53,62,76,54,83,69,84,78,77,75,74,76,79,58,74,79,79,72,3,5,3,3,5,76,73,75,75,75,73,78,76,81,76,76,81,76,76,78,76,14,73,365,74,371,60,300,78,391,73,436,77,230,4,19,434,2047
Rick Karsdorp,Netherlands,Roma,2,Italian Serie A,6'0,184 ,176,80,Right Wing Back (RWB),Right,3,3,2,80,53,68,76,69,77,70,60,74,81,80,89,69,77,70,75,73,82,79,69,75,75,77,70,52,74,74,78,75,13,7,14,16,15,74,75,74,74,74,75,76,79,78,79,80,78,80,80,78,80,22,69,346,72,362,77,385,76,378,71,423,76,227,13,65,453,2114
Georginio Wijnaldum,Netherlands,Roma,25,Italian Serie A,5'9,175 ,163,74,Center Midfielder (CM),Right,4,3,3,71,70,78,80,67,79,78,73,79,81,70,69,82,78,88,73,80,89,73,70,75,80,79,79,74,80,76,78,70,16,6,14,12,6,78,76,77,77,77,76,80,80,80,80,80,80,80,80,80,80,21,73,366,78,390,77,387,77,385,78,467,75,224,11,54,452,2192
Andrea Belotti,Italy,Roma,11,Italian Serie A,5'11,181 ,185,84,Striker (ST),Right,5,3,3,42,85,84,68,79,75,64,56,48,75,69,78,74,81,77,81,83,78,85,67,83,31,86,61,77,81,44,23,32,13,7,12,14,7,80,72,76,76,76,72,75,73,68,73,58,58,58,56,58,56,21,72,358,64,318,76,379,79,394,70,419,33,99,11,53,409,1937
Nemanja Matić,Serbia,Roma,8,Italian Serie A,6'4,194 ,183,83,Center Defensive Midfielder (CDM),Left,3,3,3,68,59,70,82,71,74,70,63,82,78,32,43,47,78,49,84,63,53,80,67,76,80,61,72,64,82,81,80,70,7,15,12,14,9,71,66,69,69,69,66,73,71,78,71,73,79,73,73,79,73,22,70,350,73,367,50,249,69,347,73,435,77,231,11,57,403,1954
Stephan El Shaarawy,Italy,Roma,92,Italian Serie A,5'10,178 ,161,73,Left Wing (LW),Right,3,4,3,75,73,65,75,83,77,85,68,66,77,86,86,91,73,80,73,69,63,63,76,51,36,75,78,69,75,59,37,35,5,3,5,5,3,77,77,76,76,76,77,77,77,73,77,65,61,65,62,56,62,15,74,371,75,373,83,416,69,344,64,384,44,131,4,21,419,1964
Mady Camara,Guinea,Roma,20,Italian Serie A,6'0,182 ,176,80,Center Midfielder (CM),Right,3,4,1,69,71,67,75,66,72,69,55,75,75,74,77,75,70,75,84,70,83,82,75,81,75,76,73,54,77,73,74,70,11,11,9,11,7,76,73,74,74,74,73,76,76,77,76,76,77,76,76,76,76,19,70,348,69,346,74,371,79,394,73,436,72,217,10,49,450,2107
Zeki Çelik,Turkey,Roma,19,Italian Serie A,5'11,180 ,172,78,Right Wing Back (RWB),Right,3,3,2,72,57,65,72,55,70,72,44,67,74,75,78,65,72,66,63,67,84,77,62,74,74,70,68,46,70,73,74,74,13,14,9,10,7,70,70,69,69,69,70,72,74,73,74,76,75,76,76,75,76,20,64,321,65,327,71,356,71,353,67,402,74,221,11,53,427,1966
Nicola Zalewski,Poland,Roma,59,Italian Serie A,5'9,175 ,154,70,Right Midfielder (RM),Right,4,3,1,72,58,45,75,59,78,64,57,63,76,84,83,75,68,75,72,57,71,45,46,57,50,69,69,63,63,59,57,52,10,5,7,8,15,68,72,71,71,71,72,73,75,70,75,69,65,69,66,58,66,18,62,309,68,338,77,385,58,291,62,371,56,168,9,45,398,1850
Marash Kumbulla,Albania,Roma,24,Italian Serie A,6'3,191 ,172,78,Center Back (CB),Right,3,2,1,45,26,79,61,28,52,30,26,58,60,42,54,51,78,58,50,82,68,81,31,75,75,22,54,30,63,79,77,73,9,8,15,14,7,51,48,49,49,49,48,53,54,60,54,67,72,67,69,77,69,19,48,239,45,226,57,283,62,312,53,319,76,229,11,53,344,1598
Marash Kumbulla,Albania,Roma,24,Italian Serie A,6'3,191 ,172,78,Center Back (CB),Right,3,2,1,45,26,79,61,28,52,30,26,58,60,42,54,51,78,58,50,82,68,81,31,75,75,22,54,30,63,79,77,73,9,8,15,14,7,51,48,49,49,49,48,53,54,60,54,67,72,67,69,77,69,19,48,239,45,226,57,283,62,312,53,319,76,229,11,53,344,1598
Mady Camara,Guinea,Roma,20,Italian Serie A,6'0,182 ,176,80,Center Midfielder (CM),Right,3,4,1,69,71,67,75,66,72,69,55,75,75,74,77,75,70,75,84,70,83,82,75,81,75,76,73,54,77,73,74,70,11,11,9,11,7,76,73,74,74,74,73,76,76,77,76,76,77,76,76,76,76,19,70,348,69,346,74,371,79,394,73,436,72,217,10,49,450,2084
Matías Viña,Uruguay,Roma,5,Italian Serie A,5'11,181 ,154,70,Left Wing Back (LWB),Left,3,2,1,72,65,56,74,55,74,68,63,67,74,82,81,79,69,77,64,77,81,65,60,55,67,66,64,47,68,68,71,71,6,10,15,9,11,70,72,70,70,70,72,73,75,72,75,75,72,75,74,69,74,18,64,322,69,346,78,388,69,347,61,367,70,210,10,51,423,1963
